OverallQual,GrLivArea,TotalBsmtSF,1stFlrSF,YearBuilt,YearRemodAdd,GarageCars,GarageArea,FullBath,TotRmsAbvGrd,KitchenQual,Fireplaces,LotArea,Neighborhood,ExterQual,PropertyType,DPE,HasPool,AgentID,SaleDate,SalePrice
6,193.4,46.8,841.53,1971,1943,0,514.82,2.0,6,Excellent,2,928.5,Luxembourg,Gd,Maison,E,0,,2019-12-15,1835975.0
6,107.9,99.8,1271.85,1905,1907,Oui,462.58,3.0,2,Fa,0,-100,Bastille,TA,Studio,D,0,Agent_28,2017-11-09,506147.0
6,81.1,116.1,618.33,1923,1949,0,518.76,1.0,5,Gd,1,375.6,Batignolles,None,Appartement,,0,Agent_38,24/2/2019,426319.0
6,0,55.6,840.67,1903,1957,1,349.27,1.0,5,Fa,1,0,Clignancourt,Gd,Appartement,,1,,2016-02-09,50000.0
4,91.5,67.4,756.13,1953,1999,1,393.95,3.0,5,Fa,1,110.9,Vincennes,ex,Appartement,H,0,,2015-12-24,653515.0
2,72.2,,917.62,1934,1900,1,570.01,2.0,4,TA,0,505.6,Auteuil,Gd,Appartement,,0,,2021-09-02,353615.0
7,72.8,115.6,783.06,1901,2018,1,601.15,2.0,1,Gd,3,398.6,Auteuil,Gd,Duplex,E,0,Agent_43,,627415.0
8,98.0,103.4,1034.85,1999,2014,1,770.6,2.0,4,Ex,0,419.7,Clignancourt,Fa,MAISON,E,0,Agent_45,2016-06-07,1415484.0
6,169.0,143.7,812.81,1978,1911,0,442.07,2.0,6,TA,2,424.4,Pantin,Ex,APPARTEMENT,,1,Agent_11,2022-09-09,1518819.0
5,271.2,137.6,555.59,1968,1970,2,527.44,3.0,6,Ex,2,1089.9,Pantin,Gd,Duplex,,N,,2017-03-03,2060568.0
4,162.9,26.4,979.39,1951,2000,1,799.04,1.0,4,TA,1,,Marais,Gd,Maison,E,0,Agent_48,Q4 2015,822758.0
7,151.2,66.0,952.2,1964,1928,1,343.77,3.0,-2,Gd,0,521.9,Saint-Germain,TA,Appartement,C,0,,2020-07-24,1323766.0
6,27.4,111.2,654.56,1972,1993,1,513.95,2.0,5,Ex,0,269.6,Saint-Germain,Ex,Appartement,G,,,2020-11-18,162363.0
5,86.7,153.3,1058.36,1994,2002,0,496.92,1.0,2,Ex,2,436.8,Bastille,Gd,Appartement,D,0,,2022-07-08,492507.0
5,90.9,161.8,709.77,2020,1907,1,76.88,1.0,2,Ex,0,,Oberkampf,TA,Appartement,,1,,2015-07-23,781885.0
7,113.4,35.6,420.56,1991,1922,2,379.14,,5,Fa,0,,Auteuil,Gd,Villa,g,0,,2023-02-17,1128732.0
5,79.9,116.5,1525.67,2017,1918,1,286.31,1.0,8,Ex,1,533.8,Pantin,Gd,Maison,F,0,,2018-09-06,895504.0
8,122.4,56.1,630.65,1995,1961,1,463.9,1.0,5,TA,1,868.5,Pigalle,Gd,Maison,,0,Agent_46,2023-10-08,1374313.0
7,223.0,66.7,783.26,0,1989,2,787.39,1.0,1,TA,1,10.1,Batignolles,TA,Appartement,C,0,Agent_32,2020-05-16,50000.0
6,115.6,109.4,1667.9,1937,1951,1,571.36,2.0,6,Excellent,0,632.7,Bercy,Gd,APPARTEMENT,,0,,2023-04-25,878242.0
5,135.5,182.3,367.33,1917,2099,1,396.89,1.0,7,Gd,3,640.6,Invalides,Gd,Appartement,E,1,Agent_24,2015-04-21,831105.0
6,186.6,156.4,364.68,1917,2012,1,401.31,3.0,4,TA,1,1688.1,République,Fa,Appartement,,0,,2020-01-11,1449762.0
3,73.3,111.5,782.81,1966,1932,2,343.73,1.0,1,Ex,0,950.3,Oberkampf,TA,Appartement,,0,Agent_2,2019-08-17,308894.0
7/10,181.2,33.9,1028.76,2099,2017,1,-62.94,3.0,8,Gd,0,1056.0,Opéra,Gd,Studio,C,0,,2023-07-18,737289.0
4,111.9,16.8,578.87,1909,1960,3,258.3,2.0,1,Gd,1,-100,Batignolles,Gd,Appartement,D,1,Agent_30,2015-05-05,770198.0
5,225.0,150.7,1858.24,,1931,1,254.33,1.0,7,Ex,1,490.8,Luxembourg,Gd,Maison,,0,,2020-01-28,1922597.0
3,124.2,109.1,1307.94,1943,1958,,719.16,1.0,6,TA,3,222.4,République,TA,Appartement,,1,Agent_15,2019-04-21,721128.0
3,112.3,130.6,718.15,1942,1918,2,,1.0,2,TA,1,191.6,Auteuil,Gd,Maison,,0,,2020-12-27,550321.0
6,167.8,140.9,463.56,1928,1997,1,31.54,2.0,8,Ex,3,370.8,Auteuil,Gd,Maison,D,0,Agent_11,2019-12-15,1089642.0
,216.5,39.4,1377.51,1989,1976,2,160.94,1.0,7,TA,1,233.2,Saint-Germain,Gd,Appartement,E,0,,2017-10-21,1545892.0
7,155.9,230.1,-1024.29,1977,1911,1,683.51,1.0,7,Ex,0,379.6,République,Fa,apartment,D,0,Agent_35,2022-04-24,1480380.0
5,27.2,39.0,1436.37,,1981,0,266.9,3.0,5,TA,0,523.8,République,Gd,Appartement,B,0,Agent_4,2017-05-06,208036.0
6,115.2,41.0,988.59,,,0,335.88,2.0,2,Fa,1,62.1,Oberkampf,Gd,Maison,D,0,Agent_44,2017-01-08,895687.0
15,119.7,95.5,1060.73,1934,,0,451.22,3.0,1,TA,3,510.7,Belleville,TA,Maison,B,0,,2023-04-12,1024125.0
6,47.0,33.4,100883.0,1993,1979,0,206.19,4.0,8,TA,0,15.4,Batignolles,TA,Appartement,D,0,,2016-05-16,469602.0
5,260.3,117.8,1123.71,1904,1933,1,212.09,1.0,1,Gd,,1271.3,Opéra,Ex,,F,0,Agent_23,2021-01-16,1575831.0
5,134.6,43.3,1124.0 sqft,1905,1991,2,1019.81,2.0,7,Fa,0,79.6,Bastille,TA,Maison,,0,,2022-07-17,749772.0
6,233.1,124.7,955.21,1984,1948,2,575.84,2.0,5,TA,1,1208.8,Pantin,Ex,Appartement,,0,Agent_2,2023-04-20,2350857.0
6/10,118.6,-50,714.75,1966,1982,1,298.28,1.0,2,Gd,0,121.0,Opéra,Fa,Maison,G,0,Agent_5,2015-04-26,718411.0
7,156.6,102.7,-838.46,1924,1988,1,556.87,1.0,5,TA,1,305.3,Pigalle,TA,Maison,E,0,,2017-02-18,
6,187.4,41.6,110275.0,1935,2001,1,536.9,3.0,6,Gd,3,86.9,CLIGNANCOURT,TA,Maison,,1,Agent_44,2021-12-15,467014.0
8,235.2,244.1,1555.67,1922,2020,0,279.67,2.0,7,TA,1,923.2,Luxembourg,TA,Duplex,,0,Agent_5,2022-09-21,1823740.0
6,10,,,2011,1923,2,424.55,4.0,6,Gd,0,850.9,République,TA,Maison,,0,,2017-04-26,96101.0
15,74.8,126.1,576.7,1951,1977,Non,278.05,2.0,2,TA,,389.4,Bercy,TA,Maison,E,0,,2019-08-11,840055.0
4,78.2,146.0,922.87,1925,1943,2,665.96,2.0,6,TA,0,354.3,Auteuil,Ex,Studio,F,0,,2023-06-17,468262.0
5,122.8,108.2,998.88,1981,1904,2,170.94,1.0,7,Gd,1,723.4,Saint-Germain,Gd,Appartement,C,N,Agent_6,2019-07-18,1016581.0
6,102.4,64.0,916.43,2014,1959,-1,636.95,0.0,4,Fa,0,443.0,Montmartre,TA,Duplex,F,0,Agent_44,2023-04-16,700817.0
3,228.4,51.5,946.0,2017,1989,0,52.14,3.0,-2,Fa,1,917.0,Châtelet,TA,Maison,E,0,Agent_14,2023-05-05,1318883.0
5,246.6,75.1,1565.78,1940,1944,1,573.17,1.0,3,Fa,2,118.4,Opéra,Gd,Appartement,F,0,Agent_44,2020-01-11,1375561.0
4,15.5,,441.79,1975,1976,1,501.46,3.0,4,Gd,2,879.9,Inconnu,Ex,Duplex,F,0,Agent_46,2022-12-07,102234.0
3,124.2,124.7,1004.43,1964,1941,0,719.51,1.0,1,Fa,0,,Auteuil,Gd,Maison,B,0,,2016-08-13,660032.0
7,153.6,213.0,,2020,2006,2,298.59,2.0,5,TA,0,912.6,Saint-Germain,TA,Appartement,,0,,2016-09-14,1419450.0
6,103.1,154.3,1146.42,1971,1952,1,611.49,1.0,3,Gd,,-100,Vincennes,Gd,Loft,E,0,,2020-01-12,931963.0
6,128.9,73.0,391.98,1993,1700,1,177.39,2.0,2,Gd,2,632.6,Vincennes,Ex,apartment,D,0,Agent_9,Q2 2017,1080174.0
4,81.7,,-1139.79,1945,1991,,546.98,1.0,1,Fa,0,624.9,Clignancourt,Ex,Maison,E,0,Agent_49,Q1 2016,579556.0
6,154.8,140.2,1030.73,1918,1934,0,600.05,1.0,6,?,0,631.8,Belleville,Ex,Maison,F,0,Agent_24,2020-12-21,960974.0
6,144.5,97.8,963.05,1945,2020,1,552.42,2.0,4,TA,2,373.1,Marais,Ex,Appartement,D,0,Agent_10,2018-10-02,895450.0
7,159.4,19.3,1013.9,,1963,1,662.8,2.0,3,Ex,1,861.8,Clignancourt,TA,Appartement,D,0,Agent_10,2016-06-15,1613922.0
6,205.8,68.3,556.3,1948,1901,1,385.15,2.0,3,TA,2,0,Pigalle,TA,Appartement,D,0,Agent_46,2021-12-10,1687064.0
3,133.8,9.6,1290.07,1938,1946,,,1.0,6,Fa,2,416.8,Marais,Gd,Studio,,0,Agent_49,2023-12-07,495714.0
6/10,161.0,163.9,1365.16,1968,1965,1,326.7,2.0,4,Gd,0,,Clignancourt,Gd,Maison,E,0,,2023-07-20,656068.0
4,65.4,58.0,714.58,1929,1960,1,213.73,1.0,4,Gd,2,518.8,Nation,Fa,Appartement,E,1,,2016-09-07,377067.0
3,66.4,97.3,1182.56,2015,1942,0,298.45,1.0,2,Gd,1,,Batignolles,,Appartement,,0,Agent_20,2021-06-12,416438.0
4,248.2,111.4,1033.69,1959,1999,1,653.84,1.0,5,TA,2,207.6,Invalides,Gd,Duplex,,0,,2019-03-16,1425458.0
-1,165.3,155.8,1240.41,1963,1921,2,391.03,2.0,6,Ex,2,,Oberkampf,Gd,Maison,C,1,Agent_43,2020-12-19,283017.0
9,198.6,70.4,1182.18,1945,1998,1,391.54,1.0,1,Fa,0,0,Invalides,Gd,Appartement,C,0,,2022-04-10,1750838.0
6,,107.9,710.25,1907,2007,1,525.53,1.0,6,Ex,1,180.4,Saint-Germain,TA,Appartement,F,0,,2017-08-09,815957.0
4,73.8,,1214.3,1978,1954,Non,,1.0,7,Ex,1,484.5,Marais,Gd,Villa,E,0,Agent_1,2018-08-08,421213.0
4,59.6,38.3,518.21,1939,1901,0,604.47,1.0,8,Gd,0,26.6,République,Gd,Appartement,D,0,Agent_1,2015-12-14,313730.0
6,77.4,11.4,60919.00000000001,2017,1918,1,38.97,1.0,6,TA,1,752.3,opéra,Ex,Appartement,C,0,Agent_4,2016-09-18,648588.0
7,34.0,105.5,1101.18,2005,1949,Non,600.24,2.0,8,Ex,2,387.9,Luxembourg,TA,Studio,D,0,,2021-12-10,340526.0
8,45.5,64.3,871.68,2002,1954,1,486.0 m²,2.0,6,Gd,0,184.0,Vincennes,TA,Appartement,D,0,,2016-08-15,686253.0
,9999,160.3,1254.57,1902,1970,1,409.56,2.0,5,Fa,0,792.6,Passy,Fa,Maison,0,0,Agent_33,2017-01-18,47495144.0
0,89.0,30.1,843.64,1951,1947,0,1075.36,,5,Ex,0,415.8,Invalides,Gd,Loft,B,0,,2021-01-05,202417.0
5,117.1,132.4,-521.52,1933,1903,2,437.11,1.0,1,Gd,2,612.6,Passy,TA,Appartement,D,1,,2021-04-16,973903.0
4,150.9,71.3,1007.49,1912,1961,2,204.5,2.0,1,Ex,3,562.2,Marais,TA,Maison,A,0,Agent_12,2020-08-21,809249.0
6,62.3,66.4,1338.97,2008,1953,0,92.13,1.0,6,Ex,,-100,Bastille,Gd,Studio,Non renseigné,0,Agent_40,2021-02-26,473072.0
7,174.9,139.3,668.12,1994,1914,1,612.63,3.0,6,Gd,2,1037.9,BASTILLE,None,Maison,B,0,Agent_26,,1321476.0
7,187.4,12.7,,1911,1960,2,660.3,1.0,5,Fa,1,126.5,vincennes,TA,Maison,,N,Agent_21,2016-01-06,41648996.93029227
7,27.7,0,1162.39,1961,1917,0,,1.0,3,Ex,0,675.4,Passy,Gd,Appartement,E,0,Agent_4,2020-12-17,281983.0
4,150.1,118.8,965.45,1908,1912,1,315.49,1.0,7,?,0,,Bastille,Gd,Studio,,0,Agent_9,2020-03-10,820229.0
7,76.0,0,872.51,0,2007,2,559.42,2.0,8,Gd,2,955.5,Luxembourg,Ex,Appartement,D,0,,2020-01-07,50000.0
8,75.6,43.3,999.48,1977,2008,0,252.06,1.0,2,Gd,0,472.1,Auteuil,Gd,Loft,,0,Agent_30,2019-08-27,817402.0
5,10.6,14.6,1447.54,1991,1955,1,710.47,1.0,6,TA,1,0,Invalides,Gd,Appartement,C,0,Agent_5,2023-06-02,84867.0
5,89.5,91.1,601.61,2020,2009,1,533.04,1.0,4,,3,480.9,Passy,TA,Appartement,D,0,Agent_11,2020-09-06,675167.0
8,122.2,135.0,671.52,1937,1945,2,471.92,1.0,7,Ex,2,-100,Bastille,Ex,Maison,,0,,2019-05-23,1027062.0
7,200.7,158.7,777.38,1943,1912,1,411.85,2.0,4,TA,,104.4,Bastille,Fa,Appartement,E,0,Agent_7,2015-12-19,1108390.0
6,178.6,91.7,1008.32,1908,2006,1,405.39,1.0,1,Gd,Yes,319.8,châtelet,Gd,Maison,F,0,,Q4 2022,926905.0
7,213.4,129.9,1042.99,1963,1937,1,906.41,2.0,7,,0,243.2,Bercy,Ex,Studio,E,0,,2017-09-16,1233184.0
8,77.1,120.5,1204.87,1923,2003,1,-249.84,2.0,2,TA,1,843.5,Châtelet,TA,?,,,Agent_27,,706982.0
6,111.3,146.8,1073.87,1962,1902,1,74.91,2.0,,Fa,2,1176.6,Belleville,Ex,Appartement,,1,,2018-04-24,790715.0
7,141.8,82.2,734.68,1991,1983,3,652.02,1.0,50,Ex,1,619.1,Pigalle,Ex,Appartement,B,N,,2021-06-20,1433133.0
7,211.3,0.6,622.85,1962,1926,0,304.25,1.0,4,Gd,0,985.8,Auteuil,Gd,Appartement,,0,,2017-08-27,
7,10,19.8,1097.9,1991,2016,2,510.54,1.0,4,Fa,0,817.0,Nation,Fa,Loft,G,0,,2016-12-15,73818.0
5,145.4,116.7,603.81,1989,1955,1,417.5,2.0,5,Gd,0,600.2,,Gd,Maison,F,0,,2023-08-24,1063032.0
4,214.5,47.9,650.39,1700,1949,0,279.27,2.0,7,Fa,1,1335.5,Invalides,TA,Maison,F,0,,2023-07-25,50000.0
8,146.0,188.9,617.23,2001,1962,1,405.33,3.0,1,TA,3,709.7,Luxembourg,Fa,Maison,D,0,Agent_26,2020-01-17,1934510.0
5,177.1,71.0,720.29,1938,2008,0,105.67,1.0,1,ex,1,1109.6,Vincennes,Gd,Appartement,D,0,,2015-08-08,1313170.0
8,133.9,35.1,966.04,1700,1968,1,81.85,1.0,7,TA,1,591.9,Châtelet,TA,Appartement,E,0,,2021-08-21,50000.0
4,173.4,70.5,660.0 sqft,1934,1902,0,117.31,1.0,4,Gd,1,277.0,Luxembourg,Fa,Duplex,G,0,Agent_31,2018-12-13,1087813.0
4,128.8,170.8,828.89,,1933,0,334.43,10.0,5,Gd,2,772.5,Auteuil,Ex,Appartement,A,0,,2017-01-05,929305.0
6,113.4,50.2,874.5,1900,1993,1,531.23,1.0,5,TA,0,1002.4,Passy,Gd,Duplex,G,1,,2016-06-07,813510.0
6,89.3,42.2,809.44,1950,1957,2,403.06,2.0,1,TA,0,627.0,Opéra,Gd,Studio,C,0,,2017-09-22,655000.0
5,118.3,43.3,1345.04,,1939,1,711.63,2.0,8,TA,0,847.4,Châtelet,TA,Appartement,A,0,Agent_48,2016-04-09,736589.0
0,157.2,93.8,679.16,2014,0,1,254.17,1.0,2,Fa,1,786.2,Montmartre,None,Maison,,1,Agent_37,2018-05-18,522603.0
6,78.1,123.4,1093.79,1909,1955,1,61667.99999999999,1.0,2,Gd,0,104.6,Bercy,Gd,Studio,D,0,Agent_6,2018-01-03,552935.0
9,10,0,1050.46,1953,1949,1,473.32,2.0,1,Gd,0,850.3,Pigalle,TA,Appartement,D,1,Agent_48,2019-04-05,80469.0
3,61.6,3.5,805.84,1970,2009,1,342.16,4.0,5,Excellent,0,0,Clignancourt,TA,Maison,C,0,Agent_1,2016-09-06,398066.0
7,76.3,16.8,1151.46,1971,1901,1,494.83,2.0,7,TA,1,,Passy,Gd,Appartement,,0,Agent_12,2018-01-18,893748.0
8,186.9,74.2,833.2,1920,2002,,466.12,1.0,4,TA,2,301.3,Invalides,Gd,Villa,D,0,Agent_18,2016-06-10,1498157.0
8,179.6,76.8,655.88,1950,1904,1,508.81,2.0,3,Gd,1,1230.5,Opéra,Gd,Duplex,C,0,Agent_28,2015-10-23,1836555.0
7,43.3,182.9,47468.0,2021,1924,0,427.77,1.0,7 pièces,TA,1,74.6,Pantin,TA,Maison,B,0,Agent_19,2016-09-20,558082.0
6,132.0,62.1,1185.65,1935,1947,,488.36,1.0,1,Ex,1,523.7,Pigalle,Ex,,C,0,Agent_38,2023-12-24,1051934.0
5,109.0,160.1,471.28,1905,1989,1,486.77,,2,TA,0,380.5,Pantin,Gd,house,B,0,,2021-09-21,771171.0
6,159.5,119.2,809.1,1918,1937,1,84.59,4.0,1,Gd,2,204.0,SAINT-GERMAIN,TA,Duplex,E,0,,2023-11-26,821807.0
5,54.1,135.1,997.76,1940,1990,2,67768.0,3.0,3,Gd,0,1202.6,Auteuil,TA,Studio,,0,,2022-02-11,401863.0
6,-10,37.9,939.72,1924,1945,Non,246.98,1.0,,TA,0,587.6,Clignancourt,TA,Appartement,G,0,,2016-02-04,50000.0
8,108.7,41.0,977.8,1956,1958,2,252.04,2.0,8,Gd,2,94.1,Pantin,Gd,Studio,E,0,Agent_46,2023-01-08,1230608.0
6,143.8,73.1,921.72,1919,2000,2,292.29,3.0,1,Gd,2,471.7,République,Fa,Appartement,D,0,,,935651.0
7,105.8 sqft,32.7,649.34,2099,1936,3,361.54,1.0,8,TA,0,828.2,CLIGNANCOURT,TA,Appartement,,0,,2020-06-20,903495.0
5,,6.7,1055.69,2010,2001,1,139.91,2.0,7,TA,0,943.2,Luxembourg,Gd,Maison,G,0,Agent_23,2019-09-14,881674.0
5,80.3,91.6,869.28,2005,1913,3,201.16,2.0,3,Fa,1,930.1,Marais,Gd,Maison,,0,,2015-05-26,716608.0
7,45.0,7.3,1429.47,1976,,1,307.31,2.0,8,TA,0,397.2,Luxembourg,TA,Studio,C,1,,2017-05-28,451831.0
9,170.3,79.9,1439.01,1974,1978,2,502.0 m²,1.0,5,TA,1,253.2,Pantin,Gd,Villa,F,0,Agent_45,2023-08-20,2380487.0
4,159.7,15.9,556.79,2003,,1,905.57,1.0,3,Gd,0,1201.8,Passy,Gd,Appartement,,0,,2022-06-24,1570942.0
6,176.5,47.7,,1990,1954,0,509.79,2.0,5 pièces,Gd,0,,,,Duplex,B,N,Agent_26,2019-09-15,1346756.0
7,131.2,2.5,1788.56,1998,1986,0,-447.45,3.0,7,Gd,1,1045.7,Vincennes,Ex,Maison,D,,Agent_29,2017-04-13,1434540.0
6,167.6,149.3,1010.2,2011,1918,1,359.31,2.0,1,Gd,2,999999,République,Gd,Appartement,F,0,Agent_17,2023-11-16,1913593.0
5,121.3,110.2,350.46,1973,1909,1,422.84,2.0,6,Fa,1,760.4,MONTMARTRE,,Villa,D,0,,2018-02-18,951489.0
3,229.8,13.1,783.18,1911,1967,1,474.0 m²,1.0,8,TA,0,663.5,Montmartre,Gd,Maison,C,N,,2015-08-07,965553.0
7,98.3,144.8,1384.2,1969,1991,2,613.48,2.0,8,Gd,3,-100,Oberkampf,Gd,Duplex,D,0,,2022-02-03,1020538.0
,163.8,48.8,808.41,1940,1980,2,718.63,1.0,1,Excellent,1,317.4,Châtelet,Ex,Maison,D,0,Agent_8,2016-06-12,1093777.0
3,226.7,137.0,52891.99999999999,2011,2013,2,296.69,1.0,4,TA,0,1071.8,Luxembourg,Gd,Duplex,E,0,Agent_20,2020-09-15,1612746.0
4,189.2,104.5,1188.78,1944,1913,1,,1.0,5,TA,0,300.4,Pigalle,,Studio,,1,,2016-03-01,1247704.0
5,122.5,70.7,605.28,1947,1916,0,306.56,,8,Gd,3,1036.7,Montmartre,TA,Maison,E,1,Agent_2,2015-07-11,621843.0
7,198.4,119.9,840.31,1986,1972,0,454.24,1.0,7,TA,0,154.5,Montmartre,,Appartement,D,0,Agent_19,2018-03-25,1401841.0
6,146.6,117.2,542.43,1986,1969,3,646.0 m²,2.0,4,Fa,0,328.5,Bercy,Ex,Maison,D,Oui,,2019-05-26,1443869.0
4,127.2,125.9,1177.84,1914,1950,Oui,661.74,2.0,4,TA,0,1074.8,Nation,TA,Maison,C,0,,2016-06-26,579395.0
8,83.3,1.4,1066.15,2008,2023,2,223.8,1.0,1,Gd,0,579.5,Luxembourg,Gd,Appartement,,0,Agent_24,2017-08-02,1013929.0
6,141.9,129.3,-1049.58,1980,1972,2,394.03,1.0,5,Ex,0,976.6,Bercy,TA,Maison,D,0,Agent_13,2015-11-25,1273899.0
5,170.6,63.0,943.93,1916,1979,-1,20230.0,4.0,6,Fa,3,268.7,Clignancourt,Gd,Appartement,E,0,Agent_45,2022-12-09,952141.0
15,168.0,64.9,507.02,1700,1981,1,471.27,2.0,3,Gd,,134.3,Luxembourg,Gd,Maison,,0,Agent_1,2017-05-04,50000.0
6,117.4,51.9,1046.22,1974,1916,0,619.32,1.0,1,Gd,0,362.9,Opéra,TA,Appartement,,0,Agent_17,2015-04-10,999280.0
3,146.6,45.8,774.73,2023,1971,1,171.62,2.0,7,TA,2,655.0,Batignolles,Gd,Appartement,F,1,,12/11/2020,881854.0
6,169.9,34.1,913.39,2003,1991,1,415.01,1.0,4,Fa,1,452.5,Oberkampf,TA,Maison,G,,,2017-09-17,1552607.0
5,128.6,127.5,470.96,2005,2016,0,395.61,2.0,2,Fa,0,121.9,Opéra,TA,Maison,,0,Agent_48,2016-04-11,1240177.0
7/10,158.8,-50,1198.08,1914,2005,1,323.78,3.0,5,Ex,0,695.4,Passy,TA,Appartement,C,0,Agent_37,2018-05-11,734133.0
8,85.8,130.2,793.14,1925,1973,0,498.28,2.0,7,Gd,0,867.5,Saint-Germain,Fa,Duplex,E,1,Agent_6,2015-07-15,767859.0
7,96.5,40.8,-703.42,2019,1998,0,307.44,1.0,6,TA,1,,Pantin,TA,Loft,D,0,Agent_14,2017-08-22,943440.0
7,,92.6,1187.24,1960,1912,2,909.5,2.0,2,TA,1,488.3,Batignolles,Gd,,D,0,Agent_34,Q3 2016,976278.0
5,210.2,65.8,782.38,1914,1921,0,337.3,1.0,,TA,1,356.5,Belleville,Gd,Appartement,,0,,,1220811.0
8,80.6,28.3,1476.0 sqft,1979,2005,2,375.56,3.0,1,Ex,1,125.2,Oberkampf,Gd,Maison,F,0,Agent_31,2022-03-27,702868.0
5,253.5,73.8,780.35,1958,2006,2,21.16,2.0,4,Ex,3,542.9,Batignolles,Gd,Duplex,D,0,Agent_3,2018-01-09,1748812.0
-1,24.5,0,,1900,1948,1,297.03,2.0,3,Ex,0,192.4,,None,Loft,F,,,2021-02-26,50000.0
6,97.7,91.0,,1913,,3,197.16,1.0,5,TA,0,544.4,Invalides,Fa,Duplex,F,0,Agent_15,2016-06-18,643025.0
7,88.5,79.8,832.11,1997,2019,1,519.32,1.0,8,Excellent,2,727.8,République,TA,Studio,E,1,Agent_48,2023-01-14,891514.0
5,0,81.5,913.81,1990,1993,1,34.96,10.0,5,TA,0,609.3,Nation,Ex,Appartement,,0,Agent_32,2023-04-17,50000.0
9,68.7,68.9,603.95,2009,1934,1,395.7,1.0,6,Gd,2,896.7,Nation,Ex,Appartement,B,1,Agent_5,2016-10-22,810802.0
7,82.6,49.1,868.76,1930,1927,2,494.6,2.0,,TA,2,910.6,Aut??,TA,Duplex,D,0,Agent_14,2018-12-11,626913.0
6,139.6,161.7,1181.58,1908,1967,2,535.02,2.0,2,,0,218.5,Passy,TA,Studio,E,Non,,2021-01-20,994006.0
5,,156.7,712.39,0,1927,1,166.9,2.0,6,TA,1,413.1,Bastille,Gd,Appartement,E,0,,2018-05-27,50000.0
4,118.7,109.4,1319.21,1980,1908,2,426.82,2.0,6,TA,0,190.4,Bercy,Ex,Loft,D,0,,2016-01-12,936856.0
5,132.8,81.3,857.59,1924,1984,1,608.55,2.0,8,Gd,2,709.1,Passy,Gd,Loft,,0,Agent_13,2023-05-26,778463.0
6,138.1,176.1,971.24,1953,1948,1,322.02,1.0,1,TA,2,866.9,Nation,Fa,Studio,C,0,,2017-01-08,751706.0
6,118.4,37.9,1209.39,1980,1975,0,648.28,,4,Fa,0,,Invalides,Gd,Appartement,C,0,Agent_3,2017-05-12,1123709.0
5,225.3,83.6,816.12,1924,1977,1,459.33,1.0,3,Gd,1,0,Pantin,Gd,DUPLEX,E,1,Agent_1,2022-08-05,1809053.0
-1,,-50,879.1,1916,1940,3,528.31,2.0,1,TA,0,314.8,Opéra,TA,Appartement,E,0,Agent_12,2016-03-01,196669.0
5,89.1,97.0,995.82,,1985,0,211.04,1.0,7,,0,890.7,Bastille,Gd,DUPLEX,B,0,Agent_23,2022-12-03,491877.0
6,,108.9,1232.5,1934,1930,1,798.66,3.0,6,Ex,3,192.3,Luxembourg,Gd,Appartement,C,0,,2022-09-03,681483.0
5,137.2,226.5,916.39,1700,1957,1,587.73,2.0,8,Ex,3,730.6,Batignolles,Gd,Studio,F,0,,2023-04-06,50000.0
5,86.6,146.4,1037.03,1963,1989,0,637.88,4.0,7,TA,0,119.8,Luxembourg,TA,apartment,,0,Agent_13,2020-06-25,752191.0
4,76.7,53.5,766.49,1921,1991,0,680.91,2.0,7,Gd,0,189.9,Belleville,Ex,Studio,F,0,,2023-11-18,387108.0
4,152.5,27.7,737.9,1961,1937,1,50527.0,1.0,7,Gd,0,862.2,Saint-Germain,TA,Maison,A,1,Agent_29,2022-07-27,823510.0
7,181.8,95.1,1009.86,1959,1912,1,,2.0,7,Fa,0,582.2,Luxembourg,,Appartement,C,0,Agent_34,2021-02-03,1659131.0
3,190.6,177.3,1019.3,1996,1949,2,506.44,4.0,5,Excellent,1,304.3,Nation,TA,Appartement,C,0,,2017-02-11,1139793.0
5,175.9,78.4,1342.79,2017,1901,2,357.69,2.0,5,TA,1,,Bel??,Gd,Loft,B,0,,Non communiqué,1290827.0
4,224.0,51.4,915.85,1912,2015,2,-497.8,1.0,5,Po,0,,Bastille,TA,Villa,,1,Agent_10,2016-04-24,1158042.0
4,176.9,107.9,300,1929,1999,-1,440.75,3.0,6,TA,0,257.3,Marais,Fa,Appartement,D,1,Agent_9,Q3 2019,636497.0
5,46.0 m²,40.6,1099.96,2021,1986,0,68365.0,1.0,2,N/A,2,383.0,Luxembourg,TA,Studio,H,0,Agent_46,2023-03-02,793819.0
5,-10,197.6,1140.09,1967,1922,1,45039.0,2.0,5,Gd,0,240.8,Saint-Germain,TA,Studio,E,1,,2016-09-27,50000.0
5,88.7,21.2,565.0,1998,2009,1,61811.0,1.0,4,ex,0,647.2,Pantin,Gd,Appartement,C,0,,2018-05-14,771375.0
4,76.6,156.8,594.33,2011,1987,1,383.61,1.0,6,TA,0,419.1,Batignolles,Fa,DUPLEX,D,0,Agent_18,2017-11-10,415751.0
6,71.3,92.5,1006.39,2011,1925,1,685.38,1.0,2,TA,0,403.4,Pigalle,Fa,Appartement,,1,,2019-03-08,672505.0
7,192.9,45.0,300,1928,1925,0,559.55,1.0,1,TA,1,389.2,Luxembourg,Gd,Appartement,,,Agent_6,2019-05-01,1845625.0
7,188.1,41.0,124475.0,1981,1911,-1,63909.0,1.0,3,Ex,1,178.6,Invalides,TA,Maison,G,0,,Q4 2017,1536555.0
